id,user,date,content
-477219996492733457,Shiv_Dev,2025-10-02T10:22:36.000Z,"Crumbling Outer Ring Road pushes more startups, firms towards North Bengaluru, Whitefield…
Now roads towards my home is always having traffic… last 10 years north Bengaluru was so peaceful.. now suddenly it’s become like Whitefield and ITPL… huh"
1020485861403749032,Watan Kesari,2025-10-02T09:14:01.000Z, Karnataka govt plans a congestion tax via FASTag on Bengaluru’s Outer Ring Road (ORR) to curb traffic chaos! Solo drivers may soon pay extra — a bold step to ease jams in India’s tech capital. #BengaluruTraffic #KarnatakaNews #Fastag
-3090922112838988882,Kai,2025-10-01T17:24:44.000Z,"@DelhiPolice
 
@dtptraffic
 please help with the traffic in CR park and Outer Ring Road towards Savitri cinema
There is heavy jam.
People are parking on side of road which is making it even more congested!"
4703519431279813428,Badri,2025-10-01T14:00:48.000Z,"Okay I confirmed something I always suspected. The main reason for traffic jams in Outer Ring Road - Bus drivers and Auto drivers.
Even on an empty road, these guys cause traffic jams."
-746623925845130650,nidhi joshi,2025-10-01T12:45:50.000Z,"@dtptraffic
 massive traffic jam on outer ring road towards chirag delhi flyover"
5146855233911921305,Manoj ,2025-10-01T12:11:01.000Z,"Massive traffic jams at Shiva Market outer Ring Road from Madhuban Chowk due to on road parking 
@dtptraffic"
-5884959377317249604,Sagar,2025-10-01T08:28:35.000Z,"Outer ring road is fully traffic jammed till gk metro station. Pls send someone to clear it 
@dtptraffic"
2159522979493800189,Let's Deinfluence,2025-10-01T05:02:18.000Z,"Tolling The Gridlock: Bengaluru’s New Tax Trap?

Bengaluru’s traffic is chaos, no doubt. But will a Congestion Tax solve it or just squeeze citizens more?

The proposal: Cars entering Outer Ring Road with a single occupant pay a tax via FASTag. Carpooling = exemption.

Sounds"
-1128111700956774088,Bangalore Mirror,2025-10-03T13:03:00.000Z,"Two days of minimal traffic left Bengaluru commuters in disbelief, with ORR and Sarjapur Road flowing freely unlike any any typical weekday morning"
-5318380704901770858,karthik ✰ Visva,2025-09-30T08:53:38.000Z,"Why drive a car alone to office and pay Tax in ORR ? Take a 2-wheeler! Only then you’ll enjoy:
Dust makeover on your dress,
Free rain-water foot spa up to the tyres,
Drowning in potholes,
Traffic yoga every signal 
#Bangalore"
1533367771344663345,MINDIA,2025-09-29T10:05:46.000Z,"BANGALORE'S TRAFFIC TIME BOMB. The ORR (outer Ring Road) click to watch this 2 minutes film.

You won't believe how bad it gets on the Outer Ring Road!  3.5 lakh vehicles, gridlocks, floods, and congestion - is the city's growth doomed? "
4156045849291427273,Ravi,2025-09-28T09:20:17.000Z,"@DKShivakumar
 
@siddaramaiah
 To deal with Bangalore traffic, make not more than 2 days to offices on ORR a mandate. Cabs compulsory for any corporate office. This will generate more jobs for cab driver and rather than people travelling in 3 cars, they will be in a single cab."
4381925078025436048,Deea ,2025-09-27T15:11:30.000Z,"I've been wondering since yesterday - would going through Wipro's campus on ORR have resolved traffic occuring in Bangalore on account of roads like this?  
#Bangaloreroads 
#Bangalorepotholes 
#Bangalorecraters"
-3647950597696677971,Shaggy B,2025-09-27T07:37:20.000Z,"Hopefully that should expedite the Metro work on ORR. If Wipro had approved, metro work would have been definitely delayed."
813136948679824414,Prashanth,2025-09-25T03:38:40.000Z,It will come down to even lower as connectivity to Whitefield via Blue and    Purple is also there apartment from Purple connecting to ORR. All corridors connected would mean only traffic heading beyond Hosur majorly will be there.
-1386289289316326548,M K,2025-09-24T05:15:40.000Z,"City planners think in reverse—approve tech parks & housing first, then worry about roads later. Instead, build infrastructure first, then give approvals for tech parks and residential colonies."
8196364849354149066,The Hindu-Bengaluru,2025-09-24T04:03:04.000Z,A detailed traffic simulation study by the #Bengaluru Traffic Police has projected that opening of the Wipro–Ecoworld campus link road to the public could reduce travel time along the Sarjapur Road–Outer Ring Road corridor by nearly 38%.
-6557180120859878143,Om Ahuja,2025-09-24T03:43:45.000Z,"Bengaluru’s IT powerhouse teams up for urban solutions! CM’s initiative with Wipro to tackle ORR traffic jams signals smart, collaborative progress—unlocking better productivity and quality of life for India’s tech hub. #Bangalore #ITCorridor #UrbanMobility #Wipro #BullishIndia"
4379713322843242111,Jyoti Bhagat,2025-09-21T07:26:57.000Z,I have been for five days in Bangalore and due to heavy traffic and in a car for more than two hours to just cross ORR near HSR layout causing terrible lower back pain and leg pain.
5312690658786659584,NITIN SESHADRI,2025-09-21T04:29:00.000Z,I would love to see their faces when they are in Bangalore living on Sarjapur road among the pigs & potholes trying to battle the insane traffic to get to their swanky ORR offices.
4848530930301680990,Grok,2025-09-20T15:40:53.000Z,"The post is a joke about worsening traffic on Bengaluru's Outer Ring Road (ORR), a notoriously congested tech corridor. Recent US H-1B visa fee hikes to $100K (announced Sept 19, 2025) may lead many Indian professionals to return or stay in India, boosting Bangalore's population"
-5328500585211779314,RAMACHANDRAN,2025-09-20T13:51:50.000Z,Why you don’t raise the lack of MEMU trains. It can reduce ORR  traffic . See huge benefit of yellow line to south Bangalore
3123082708273053501,badcryptic ,2025-09-20T09:13:56.000Z,"Bangalore reacts to Trump’s $100k H-1B shocker: 

a) Marathahalli/ ORR: Will this worsen traffic? 

b) Koramangala: Grandkids’ future? 

c) MG Road: Should I buy  INFY shares on Monday? 

d) HSR/ Bommanahalli: 4  friends brainstorming a startup to finance stranded H-1Bs"
8326247938002332903,Nitin Pai,2025-09-20T01:56:04.000Z,"While some Indians might be disappointed, it is good for India if the US tightens H1B visas.

They will pay taxes in India instead. Real estate value will rise. The only downside is that traffic on Bangalore ORR will get worse."
-2045295105624924701,Vinayak Mohan,2025-09-19T23:15:58.000Z,"https://
hindustantimes.com/cities/bengalu
ru-news/bengaluru-orr-overhaul-what-urgent-fixes-are-coming-to-ease-traffic-congestion-101758252503573.html#amp_tf=From%20%251%24s&aoh=17582950374226&csi=0&referrer=https%3A%2F%2Fwww.google.com&ampshare=https%3A%2F%2Fwww.hindustantimes.com%2Fcities%2Fbengaluru-news%2Fbengaluru-orr-overhaul-what-urgent-fixes-are-coming-to-ease-traffic-congestion-101758252503573.html
…
#BengaluruRingRoad #bengalurutraffic #bengalururoads #Bengaluru 
#bangaloretraffic #Bangalore"
-7336909419634766238,Criticgirl,2025-09-19T14:10:53.000Z,"Can you just for a day, go from one place to another place in Bangalore without having traffic stopped for you? Please visit ORR and Sarjapur Road area also and tell me from which angle it looks like a top global city from infra perspective"
-331016721483111157,Grok,2025-09-19T13:56:17.000Z,"Bangalore's traffic woes stem from rapid vehicle growth (e.g., 59K added in Aug 2025), poor public transport, road construction, and high density on routes like ORR. Solutions are underway: a new ₹18K-crore elevated corridor, AI traffic monitoring, and pushes for better"
7774238005577185581,ಶ್ರೀನಿವಾಸ್,2025-09-19T06:31:30.000Z,BLR east  is a slum... You have ORR without a parallel road..  if you see stretch from JP Nagar to Yeshwantpur you will have parallel roads which can distribute the traffic... Vartur road is a nightmare... Bangalore east is JUST AN IT slum..
-4942345888335792681,Abhishek Aggarwal,2025-09-19T02:28:53.000Z,"Bangaloreans, especially working near Prestige Tech Park, Outer ring road, brace for heavy traffic jams due to trial route diversions by traffic police.

#ORR #Bangalore #TrafficAdvisory #trafficjam"
530980463788765980,Girmitmirchi,2025-09-19T02:04:53.000Z,"@GBA_office
 
every day Traffic jam just because of potholes on ORR and service road Kasturi nagar towards tin factory 

@blrcitytraffic
 
GBA= GREATER BIG POTHOLEs AUTHORITY
#Bangalore 
#corruption"
2307212383784218450,Sagar Purohit,2025-09-18T16:53:46.000Z,"A billion-dollar company shifting out of Bangalore ORR because of potholes and traffic — that’s the peak of hopelessness. This isn’t 1950s when India was just finding its feet. This is 2025, and taxpayers paying the highest rates are still stuck with third-class infrastructure."
-9038183680981072304,shivaprakash K H,2025-09-18T16:41:54.000Z,"@kiranshaw
 
@TVMohandasPai
 don't cry. If few IT companies moving from ORR to other part of bangalore is realya good news. Traffic will reduce & few companies might be moving to other part of bangalore to some rent money. May be they are paying high Rent near ORR.
@DKShivakumar"
8763855235355027953,EngiNerd.,2025-09-18T11:00:43.000Z,"A Billion dollar company has to move its office out of Bangalore ORR due to potholes and traffic. Height of hopelessness

This isn't 1950s where country is just free and trying to build, this is India in 2025 and pathetic condition of people who pay highest taxes in the country."
4112086959904777657,The Hindu-Bengaluru,2025-09-18T07:29:17.000Z,"BlackBuck, a truck technology firm, triggered a fresh outcry in #Bengaluru, after its CEO Rajesh Kumar Yabaji announced on X that the company was moving out of ORR area as its employees were finding the commute to work tough under bad traffic conditions."
-2254597234692243873,ಭಾರತೀಯ,2025-09-18T07:12:51.000Z,Issue is real. Bangalore roads sucks and especially ORR is really bad. Our collective efforts should be pushing authorities make roads better and ease the traffic rather than targetting a person who raised his concern. It's more than BLR/Kannada or Andra/Telugu..
7076285983796252049,TIMES NOW,2025-09-17T21:30:00.000Z,"Silk Road, ORR, BTM-HSR Layout: Bengaluru’s First Full Double-Decker Flyover to Ease Traffic on Key Routes


https://
timesnownews.com/bengaluru/silk
-road-orr-btm-hsr-layout-bengaluru-first-full-double-decker-flyover-to-open-by-december-2025-check-routes-date-and-more-bangalore-news-article-152840638
…

#TNCards"
3860990638467741280,RV,2025-09-17T15:57:02.000Z,"Every conversation in Bengaluru eventually comes back to one word: traffic.
But why do companies continue to set up and expand only in the same hubs like Bellandur, ORR, and Whitefield? Let’s put it to a vote 

#bangalore #IT"
-3981119098181612179,Goodreturns Telugu,2025-09-17T13:30:00.000Z,"బెంగళూరు ట్రాఫిక్ నరకం చూపిస్తోందంటూ కంపెనీ యజమాని ట్వీట్.. వైజాగ్ వచ్చేయ్ అంటూ నారా లోకేష్.!
#Bengaluru #BengaluruTraffic #NaraLokesh #AndhraPradesh #GRBizTalk #GRTelugu
More Details:"
-597379403505559205,Sougata,2025-10-07T09:00:31.000Z,Even there are plenty of openings between Hosur road and service road between Bommanahalli and Electronic City which causes massive chaos for smooth traffic flow and enables wrong side driving.
-8722795480699629298,ravi ramesh,2025-10-04T09:04:27.000Z,"@KSRTC_Journeys
 
@ksrtc
 
@RLR_BTM
 
@mysore
 
@narendramodi
 
@RAshokaBJP
 
@bangalore
 introduce Kengeri to Mysore bus also from Yelahanka Whitefield Hebbal Electronic City direct to Mysore like Flybus 
It decongests Bangalore traffic 
U can start buses from metro"
3603131265911277969,Asianet Suvarna News,2025-10-03T17:31:19.000Z,"Bengaluru Rains: ಸಂಜೆ ಸುರಿದ ಮಳೆಗೆ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸಿಟಿ ಫ್ಲೈಓವರ್ ಮಿನಿಫಾಲ್ಸ್!
#bengalururains #electroniccity #weatherupdates #kannadanews"
-2193736547644961251,FairyNymph12,2025-10-02T18:52:38.000Z,"Although she is currently in a city, not his home. The traffic was not in his neighborhood, nor that weird electronic noise her phone kept making. That wasn’t WiFi but her cell service was doing the live"
7862261176469235353,Kaushal Yadav,2025-10-02T07:41:23.000Z,"Same on the Hosur road before electronic city fly over. Despite such wide roads, there is traffic for non sensical reason. Basics like these must be sorted at once."
-8672643093535502973,Rajesh Naidu,2025-10-02T04:44:24.000Z,"This is how exactly they are working. 3 days over and our electronic city traffic police station 
@ecitytrfps
 not even bothering about this and i am expected some hope form these departments which is not possible."
-7497121357569865176,RT,2025-10-01T07:30:24.000Z,"We are a nation of short term thinkers or people who can’t think beyond their nose. 

Latest is from Electronic City, Bengaluru. 
@ELCITA_IN
. Instead of introducing synchronised signal to solve a traffic congestion issue, they made 2.5 km long one way. (1/n)"
-7855790623583317603,shakthidharan pv,2025-09-28T03:30:37.000Z,"@siddaramaiah
 CM sir there road program from Bommanahalli to jigani that can we avoid traffic electronic city , kasavanahalli  to central jail hosa road there which is  not  widing  it clear traffic jam at belundur &central silk junction basic correct centralised  single"
6680460532937468035,Venky,2025-09-27T12:39:08.000Z,"Wonder why this wasn't thought of before. More needs to be done. The bus shelters are non existent, there is no access path to the bus stop thru the toll barricades. At the electronic City toll, it's heart rendering to see people negotiating traffic to reach the bus stop."
-632631554622171423,Visionbetterbengaluru,2025-09-27T06:40:51.000Z,"Electronic City is full of opportunities
But 2 hours stuck in traffic to get home?

What if growth & convenience could go hand in hand?

#TwoTalesOfBengaluru #BengaluruLife #ElectronicCity #Bengaluru #Traffic #Dasara #Navaratri #Trending #Viral"
-6218966757071972038,Baddie⸆⸉ put you on his WI$H LI$T,2025-09-26T15:35:35.000Z,More traffic=more population=more popular destination for cheap housing=Fresh vegetable market=everything nearby=electronic City tanked=metro yellow line supremacy=good streat food=biryani availability
-5614953322379000840,Tiger,2025-09-24T07:44:02.000Z,"Choodasandra - silver county road is the most ignored area workout proper roads , steer lights inspite of heavy traffic flow to Electronic City and Hsr layout. Will this ever  be fixed for safe commute ? 
@CivicOp_india
 
@blrcitytraffic
 
@CMofKarnataka
 
@DKShivakumar"
-6866055420894328658,Anil,2025-09-21T17:41:53.000Z,"Blue Buses: High-capacity trunk lines linking Majestic to Whitefield, Electronic City to Koramangala. Every 5–10 min with BRT lanes to bypass traffic jams. Electric Volvos for comfort!  #BMTC #BangaloreMobility

2/n"
-7480973997981287242,Dharma Karma and Kaama.,2025-09-21T05:45:57.000Z,"JC road, RMV, Yeshwantpur, electronic city can be used as punishment for traffic offenders."
4148737537495922476,rama,2025-09-20T16:50:41.000Z,On a 20ft shanthipura road electronic city 2 multistorey apartment is coming up 10+floors. How was permission given?People can't even walk how roads will withstand traffic including buses.its basically system failure for all chaos.god bless you and Bangalore to come out this mess
338407602644521932,Dhanashree Joglekar,2025-09-20T03:04:05.000Z,Travelled last 2 days in Bangalore from electronic City to kormangala and brigade road and suddenly western express Highway traffic in mumbai seems like nothing.  Bangalore ke traffic ki jai ho
-1140780308696442517,UnreadWhy,2025-09-19T13:31:33.000Z,"Bengaluru's Electronic City Flyover Flooded: A Crisis Unfolding

Heavy rains have turned Bengaluru's tech lifeline into a watery nightmare, with the Electronic City flyover submerged and traffic at a standstill. This video captures the chaos and raises the big question: is this"
-8182997231029944315,Reshma Naimpally,2025-09-19T13:29:53.000Z,"Please take credit for this also.
Poor planning of BMRCL. When you take credit for the reduction in traffic on Hosur road/Electronic City 
 Overcrowding Hits Bangalore Metro's Yellow Line and Boosts Ridership to 10 Lakh Daily - Nativeplanet"
1061708014199570975,Reshma Naimpally,2025-09-19T13:29:37.000Z,"Please take credit for this also.
Poor planning of BMRCL. When you take credit for the reduction in traffic on Hosur road/Electronic City 
 Overcrowding Hits Bangalore Metro's Yellow Line and Boosts Ridership to 10 Lakh Daily - Nativeplanet"
8104300053276598892,Grok,2025-09-19T07:08:00.000Z,"Bengaluru's traffic remains challenging despite Yellow Line's 37.5% peak-hour congestion reduction in areas like Silk Board and Electronic City (per Bengaluru Traffic Police data). For 7-10 km, peak times average 30-34 minutes citywide (TomTom Index 2025), but can spike to hours"
4318259661439644178,DK Shivakumar,2025-09-19T03:30:01.000Z,"Bengaluru is moving better! 

Yellow Line has cut traffic by 37.5% during peak hours, easing the congestion at Silk Board, BTM, Madivala & Electronic City. 

Step into the metro, step out of traffic. 

#NammaMetro | #YellowLine"
-4338482987310319647,Madhavi Mullagiri,2025-09-19T03:12:44.000Z,"@blrcitytraffic
 
@CMofKarnataka
 
Kindly look into the causes major traffic jams at peak hours on roads and help improve the commuting experience and wellbeing. 

Water logged atleast 20cm high on electronic city flyover."
-1337541530933438973,मेरा शहर मेरा गौरव,2025-09-19T02:10:02.000Z,"@TrafficGGM
 
@gurgaonpolice
 
@DGPHaryana
 
@cmohry
 
@DC_Gurugram
 

Complained for 30 + times, unauthorized parking on main road blocking, running traffic. City traffic police is not at all interested listening citizen issue
At Plot no 25A Electronic city phase IV Udyog vihar sector 18"
5610789178045343286,K RadhakrishnaHolla,2025-09-18T03:08:15.000Z,"@CMofKarnataka


@DKShivakumar

Permanent fix for Bengaluru traffic!
Cable cars & pod taxis in high-density areas like Whitefield, Silk Board & Electronic City are the need of the hour.
Fast to build, low cost & eco-friendly 
 @ let’s make Bengaluru move smarter! 
@Smartcity"
-550711434378905929,Proud Telangana,2025-09-17T23:25:13.000Z,"Why don’t you visit Hyderabad for a couple of days and explore the area near Gachibowli? Many tech professionals live in that vicinity.

I bet Hyderabad traffic is better than the traffic in Electronic City and Bellandur."
-5565380673976322960,Shreyas Pai,2025-09-13T15:07:47.000Z,"The state of traffic every evening near my place in electronic city, bangalore. Been watching it for 30 min with 0 progress. Will bangalore traffic ever be fixed?"
-1260833813728879150,ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice,2025-09-12T11:18:43.000Z,"Based on 112 callers' feedback and rating post-resolution, the below Cobra team were chosen for having the highest ratings for the month of August 2025
1. Banaswadi Traffic PS - Rakesh.N.H, PC
2. Electronic city Traffic PS - Yashwanth,N.V, PC
They received appreciation letters"
2567376876548323722,N N,2025-09-11T08:52:34.000Z,ஓசூர் la இருந்து அந்த airport போக எவ்ளோ hours ஆகும் தெரியுமா? Electronic city to Devanahalli Airport by taxi 3.0 hours. Flight take-off to landing in சென்னை airport 35 minutes. Personally experienced hectic traffic to reach Bangalore International airport
-7415649236638805004,AnekalWatchDog,2025-09-10T16:14:26.000Z,"People riding on bike without helmets and obstructing  traffic movement vehicle number KA51 JD 2512 kindly take action 
@BlrCityPolice
 
@blrcitytraffic
 
@CPBlr
 
@DCPSEBCP
 
@elecityps
  location near  M5 mall . Service road towards Electronic City ."
4996840724256542628,Debagni Ghosh,2025-09-10T13:37:16.000Z,"@DKShivakumar
 Sir, Near M5 Mall, Electronic City it is a complete mess. Every time it rains, there is water clogging which brings the traffic to complete standstill and it takes 3-4 hours or more to clear. Authorities ignore this issue. Request your intervention please."
2101115932762794935,AnIndianBong,2025-10-06T02:14:42.000Z,"Any route where the traffic jam is the most dense certainly will be a super hit. Options : Start with ORR, Whitefield etc."
-2453188162484424115,RayOfDoom ,2025-09-05T16:22:50.000Z,"@DCPTrEastBCP
 
@Jointcptraffic
 Sir, please note - now free flowing traffic without any jam as no police are stationed to control lanes in Varthur, Gunjur and Whitefield rd. Thankyou! Humble request to please follow this and see the difference."
8980813546515146976,Pratyush,2025-09-03T14:51:54.000Z,"Closing all U turns and just diverting traffic to one to 1-2 kms away is NOT a solution. 5 small traffic jams saved for one huge traffic jam at the selected U turn.
Hoodi is the connecting gateway to Whitefield, cant be ignored. Desperately needs underpass/overbridge."
-4669630964467423987,C Chandrashekar,2025-09-01T13:48:57.000Z,"@wftrps
 
Heavy jam even before Kodi also towards Whitefield. 
Tell us one road from M.halli bridge till Varthur which is not having traffic jam. 
Kundalahalli gate, Dmart U-turn and today even at kodi towards whitefield. 

@blrcitytraffic"
7143561332352479277,Baban,2025-08-28T09:05:32.000Z,"Thank you sir. Sir, please tell @BBMPCOMM  This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become"
4542240454599646553,Baban,2025-08-28T05:38:54.000Z,"Mam, please tell @BBMPCOMM  This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become"
-2415780270140221687,Baban,2025-08-25T02:56:04.000Z,"This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become full mud road."
-966106215958621724,Baban,2025-08-22T15:38:00.000Z,"This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become full mud road."
-8830538592492101622,Umananda Aribam,2025-08-22T14:09:50.000Z,"Fixing traffic in Bangalore is like debugging code, solve one jam in Silk Board, and suddenly Whitefield hangs. Patch one bug, create another bottleneck."
5217704724256767959,Baban,2025-08-21T13:22:02.000Z,"This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become full mud road."
4948340396404825593,Baban,2025-08-21T07:50:11.000Z,"This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become full mud road."
2877683606825228816,Baban,2025-08-21T03:29:00.000Z,"This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become full mud road."
4405721709728627254,Baban,2025-08-21T03:20:07.000Z,"This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become full mud road."
6960294957148423477,Baban,2025-08-21T03:19:23.000Z,"This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become full mud road."
-2100389010648662448,Baban,2025-08-20T11:53:25.000Z,"This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become full mud road."
6177556960727031641,Baban,2025-08-20T10:31:52.000Z,"This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become full mud road."
3831231814158747667,Baban,2025-08-20T10:31:24.000Z,"This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become full mud road."
8966019539542163077,Baban,2025-08-20T03:37:53.000Z,"This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become full mud road."
7963044568462310336,Baban,2025-08-20T03:34:33.000Z,"This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become full mud road."
1487147559490341151,Baban,2025-08-19T09:22:45.000Z,"This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84. Hagadur. It has become full mud road."
-1585995259769411465,Baban,2025-08-18T13:27:45.000Z,"@BBMPCOMM @BBMPAdmn @BBMPofficial 
@BBMPMahadevpura
 This road was dug year ago, no repair after that, people falling daily heavy traffic jam. Govt. only want tax, doesn’t care about pregnant women, kids, senior citizens. Kaithota- Valepur RD, Immadihalli, Whitefield, ward-84."
4535965112635880239,Vinod P,2025-08-17T17:19:38.000Z,"@BBMPCOMM Sunday night, 10:30 pm only in Sarjapur Road - there is a bad traffic jam, the worst. From whitefield  to Sarjapur Road ?"
-2554929834663045655,ಡಿಂಗ,2025-08-16T15:31:20.000Z,"Yappa ANAMIKA Maskman .. appi tappi nu Bangalore Silk Board hatra, whitefield hatra adu idu hootidini anta statement kodbeda. Nam Govt SIT ge allu agiri anta helidre kasta. Eegle iro pothole n traffic jam inda sakagide "
-1138411904036424596,Navneet,2025-08-13T03:12:11.000Z,"@blrcitytraffic
 
@blrcitytraffic
  2kms massive jam on both side at Channasandra junction near Whitefield. Not a single police person seem. No response from calls made to blr traffic helpline"
1841478264487565308,Babushka,2025-08-12T11:57:19.000Z,"Right opposite Whitefield Traffic PS, please get it moved, massive jam till Hopefarm"
-2238095822830387209,Sohail Hamza,2025-07-31T05:36:57.000Z,"@BlrCityPolice
 
@dcpwhitefield
 
@blrcitytraffic
 
A water tanker is blocking one entire side of the road opposite Whitefield Post Office, causing a traffic jam. It has been halted there for over 15 minutes now."
3095872244459020770,Nobody,2025-07-26T11:10:48.000Z,"@halairporttrfps
 
It was parked on the main road near Thubarahalli at this location and causing traffic jam just 30 mins ago...

200/C, Thubarahalli, Varthur Main Road, Post, Whitefield, Bengaluru, Karnataka 560066

Please put a no parking board or fine couple of them...road is"
-7788779094675444223,Ananth Belthur,2025-07-20T11:35:40.000Z,"@blrcitytraffic
 
@Jointcptraffic
  Daily torture, zero lane discipline Right in front of Whitefield traffic police station.Four lanes formed to enter kadugodi flyover infront of metro.huge jam everyday, do police care ?"
5315936108856931611,Whytehall Nagaraj,2025-07-19T09:51:57.000Z,"Saw a IG reel yesterday, a Women claiming she’s stuck in a traffic jam at 1:30AM enroute whitefield from Koramangala. And that her seriously sick sister went to ER herself and came back home treated by then. 

Even Narthies were not supporting her claim in comment section."
3607182963134271959,Dr Dayananda M,2025-07-16T15:26:08.000Z,"@Jointcptraffic
 
@blrcitytraffic
 Traffic jam at Loyal City Junction, ECC Road, GR Tech Park Road, Whitefield. It has become a daily affair between 6pm-9pm. 1 Km taking 1 hr.. Plz send someone to control the traffic.."
4267610387740778084,Sathya '+ve' @Democracy,2025-10-07T09:14:12.000Z,"#NCC #BMRCL 
@DKShivakumar
 
Hebbal to kr puram

Metro pillars ready open road space for traffic"
-2675727375447098909,Bangalore Traffic Tracker,2025-10-07T02:32:13.000Z,"Traffic Status on ORR:
KR Puram Metro Station-->Silk Board Junction: 34mins. 3% more than normal.
Silk Board Junction--&gt;KR Puram Metro Station: 52mins. 52% more than normal."
-3047301338111739154,Siju,2025-10-06T06:06:10.000Z,"Today it took 72 minutes to reach Kadubeesanahalli from Kalyan Nagar bus stop (BMTC KIA 8). Traffic was very slow moving in Tin factory, KR Puram and Marathahalli area)."
7730980363695945635,Bangalore Traffic Tracker,2025-10-06T02:32:40.000Z,"Traffic Status on ORR:
KR Puram Metro Station-->Silk Board Junction: 35mins. 4% more than normal.
Silk Board Junction--&gt;KR Puram Metro Station: 45mins. 34% more than normal."
-7359268347450816203,Harish KS,2025-10-05T04:54:47.000Z,"@SCRailwayIndia
 Vande bharat and shatabdi (12007) have been standing on the SAME LINE back to back meters outside kr puram / hoodi railway station area. Can you informed authorities to clear up the traffic? Waiting for over 30 mins."
8595904132955305398,Bangalore Traffic Tracker,2025-10-05T02:32:08.000Z,"Traffic Status on ORR:
KR Puram Metro Station-->Silk Board Junction: 23mins. -28% less than normal.
Silk Board Junction-->KR Puram Metro Station: 24mins. -28% less than normal."
7174699963452743006,Athulraj T,2025-10-04T03:54:53.000Z,And no traffic on ORR. I went from KR Puram to silk board in 30 minutes
-7441297407938170383,Bangalore Traffic Tracker,2025-10-04T02:32:15.000Z,"Traffic Status on ORR:
KR Puram Metro Station-->Silk Board Junction: 26mins. -22% less than normal.
Silk Board Junction-->KR Puram Metro Station: 23mins. -30% less than normal."
4415489442335564468,BrainAndSpineDoctor,2025-10-04T02:22:35.000Z,"Third consecutive day of manageable Traffic at KR Puram. Periodic bliss. Dreading Monday Morning 
#BengaluruTraffic #WorkLifeBalance"
-1001584018196083126,Bangalore Traffic Tracker,2025-10-03T02:32:18.000Z,"Traffic Status on ORR:
KR Puram Metro Station-->Silk Board Junction: 26mins. -21% less than normal.
Silk Board Junction-->KR Puram Metro Station: 25mins. -23% less than normal."
